gpssec acc_x(m/s^2) acc_y(m/s^2) acc_z(m/s^2) gyro_x(rad/s) gyro_y(rad/s)  gyro_z(rad/s)
72528.949511 -0.451599 0.164490 -10.084717 -0.002684 0.000336 -0.006376
72528.960597 -0.469543 0.089722 -10.048828 -0.002013 -0.001342 -0.005033
72528.973074 -0.502441 0.110657 -10.051819 -0.003020 0.000336 0.000336
72528.979497 -0.514404 0.137573 -10.066772 -0.003691 0.000671 -0.000839
72528.989509 -0.490479 0.140564 -10.045837 -0.001678 -0.001342 -0.002013
72528.999242 -0.457581 0.167480 -10.027893 -0.002852 0.000671 -0.001007
72529.000000 -0.459129 0.165490 -10.027672 -0.002939 0.000820 -0.001131
72529.009496 -0.478516 0.140564 -10.024902 -0.004027 0.002684 -0.002684
72529.019228 -0.499451 0.113647 -10.063782 -0.006376 0.001342 -0.002013
72529.029507 -0.508423 0.149536 -10.078735 -0.004698 0.000671 0.000336
72529.039239 -0.514404 0.119629 -10.021912 -0.004362 0.001678 0.000000
72529.049492 -0.493469 0.110657 -10.021912 -0.003691 -0.001007 -0.000336
72529.060578 -0.460571 0.188416 -10.075745 -0.001678 -0.000336 -0.001342
72529.073083 -0.460571 0.188416 -10.060791 -0.003691 0.000336 -0.003020
72529.079505 -0.466553 0.143555 -10.030884 -0.000336 0.000671 -0.000671
72529.089489 -0.499451 0.128601 -10.036865 -0.003356 0.001007 -0.003020
72529.099222 -0.523376 0.137573 -10.048828 -0.004698 -0.001678 -0.004027
72529.109482 -0.490479 0.197388 -10.060791 -0.003020 -0.002684 -0.000336
72529.119234 -0.454590 0.206360 -10.045837 -0.001678 -0.000671 -0.000336
72529.129485 -0.460571 0.137573 -10.036865 -0.005704 0.001342 -0.003020
72529.139220 -0.484497 0.125610 -10.069763 -0.005369 0.000336 -0.003356
72529.149475 -0.505432 0.155518 -10.063782 -0.003356 -0.000336 -0.001678
72529.160558 -0.490479 0.161499 -10.027893 -0.005033 0.002349 -0.000336
72529.173055 -0.460571 0.191406 -10.030884 -0.004027 0.000336 -0.001678
72529.179485 -0.442627 0.173462 -10.063782 -0.004362 -0.001007 -0.003020
72529.189470 -0.457581 0.143555 -10.066772 -0.000671 -0.001007 -0.004698
72529.199210 -0.499451 0.179443 -10.051819 -0.003020 -0.001007 -0.003020
72529.209479 -0.511414 0.176453 -10.018921 -0.004027 0.000839 -0.001342
72529.219214 -0.505432 0.143555 -10.000977 -0.003356 0.002684 0.000336
72529.229468 -0.475525 0.188416 -10.048828 -0.003356 0.001007 -0.002013
72529.239200 -0.460571 0.200378 -10.066772 -0.003691 0.000336 -0.003691
72529.249480 -0.466553 0.161499 -10.042847 -0.002349 -0.001007 -0.003020
72529.260546 -0.493469 0.137573 -10.039856 -0.001007 -0.000336 -0.003356
72529.273038 -0.517395 0.131592 -10.039856 -0.004362 0.001007 -0.001007
72529.279466 -0.511414 0.167480 -10.039856 -0.005033 0.001007 -0.001007
72529.289477 -0.475525 0.200378 -10.042847 -0.004698 0.004362 -0.000671
72529.299210 -0.454590 0.158508 -10.039856 -0.000336 0.001342 -0.002013
72529.309462 -0.490479 0.110657 -10.051819 -0.002349 -0.002349 -0.003020
72529.319196 -0.526367 0.137573 -10.063782 -0.005704 -0.002349 -0.001678
72529.329455 -0.526367 0.155518 -10.027893 -0.002349 0.000671 -0.001007
72529.339207 -0.469543 0.173462 -10.024902 -0.003691 -0.000336 -0.000336
72529.349459 -0.439636 0.173462 -10.054810 -0.003691 0.000168 -0.003020
72529.360546 -0.457581 0.131592 -10.060791 -0.003691 0.000671 -0.004027
72529.373042 -0.508423 0.158508 -10.060791 -0.002013 0.000000 -0.000671
72529.379471 -0.532349 0.173462 -10.033875 -0.000671 -0.000671 -0.000503
72529.389431 -0.517395 0.113647 -10.003967 -0.004027 -0.001007 -0.000336
72529.399189 -0.487488 0.137573 -10.036865 -0.003691 0.001342 -0.001007
72529.409443 -0.463562 0.179443 -10.069763 -0.003691 0.004027 -0.002684
72529.419174 -0.466553 0.143555 -10.039856 -0.004027 0.002013 -0.001007
72529.429453 -0.469543 0.128601 -10.036865 -0.002684 -0.002684 -0.003020
72529.439188 -0.493469 0.122620 -10.054810 -0.001342 0.000336 -0.004362
72529.449441 -0.490479 0.125610 -10.066772 -0.006040 -0.001678 -0.002684
72529.460534 -0.448608 0.179443 -10.075745 -0.004362 -0.001342 -0.001678
72529.473023 -0.454590 0.167480 -10.036865 -0.002349 0.003020 -0.000671
72529.479452 -0.490479 0.110657 -10.018921 -0.001342 0.001678 -0.003356
72529.489437 -0.511414 0.128601 -10.057800 -0.002349 -0.002013 -0.001007
72529.499171 -0.511414 0.161499 -10.057800 -0.002684 -0.001007 -0.003020
72529.509423 -0.490479 0.158508 -10.018921 -0.003356 0.004027 -0.000336
72529.519181 -0.457581 0.155518 -10.024902 -0.007047 0.001678 -0.003356
72529.529435 -0.460571 0.125610 -10.045837 -0.004362 0.000336 -0.004698
72529.539167 -0.487488 0.143555 -10.063782 -0.004698 -0.001007 -0.003020
72529.549421 -0.511414 0.164490 -10.063782 -0.002349 -0.001342 -0.001007
72529.560509 -0.508423 0.125610 -10.015930 -0.004027 -0.000168 0.001007
72529.573004 -0.481506 0.119629 -10.021912 -0.004027 0.001007 -0.003020
72529.579433 -0.466553 0.179443 -10.075745 -0.002684 -0.000336 -0.003356
72529.589419 -0.448608 0.167480 -10.078735 -0.003020 0.001678 -0.002013
72529.599151 -0.442627 0.137573 -10.051819 -0.007047 0.004362 -0.002349
72529.609429 -0.463562 0.137573 -10.054810 -0.002013 0.001510 -0.001678
72529.619162 -0.499451 0.164490 -10.057800 -0.000671 -0.001342 -0.003020
72529.629416 -0.484497 0.224304 -10.069763 -0.005369 -0.001678 -0.004027
72529.639149 -0.454590 0.224304 -10.063782 -0.004362 0.001007 -0.002684
72529.649426 -0.466553 0.158508 -10.051819 -0.001342 0.002684 -0.000336
72529.660489 -0.502441 0.152527 -10.063782 -0.003356 0.000671 -0.001342
72529.672986 -0.520386 0.197388 -10.045837 -0.005033 -0.000671 -0.002349
72529.679415 -0.490479 0.203369 -10.018921 -0.006040 -0.000336 -0.002013
72529.689427 -0.445618 0.200378 -10.042847 -0.003691 0.000336 -0.001566
72529.699158 -0.436646 0.173462 -10.063782 -0.000336 0.002349 -0.001119
72529.709412 -0.466553 0.149536 -10.063782 -0.003020 0.002013 -0.000671
72529.719144 -0.511414 0.179443 -10.054810 -0.005033 -0.000671 -0.003356
72529.729398 -0.523376 0.176453 -10.021912 -0.004027 -0.002349 -0.003691
72529.739156 -0.511414 0.137573 -10.003967 -0.001678 0.002013 -0.001007
72529.749410 -0.502441 0.182434 -10.033875 -0.001007 0.001342 -0.001007
72529.760495 -0.487488 0.173462 -10.042847 -0.002684 0.000839 -0.002684
72529.772992 -0.475525 0.137573 -10.024902 -0.005369 0.000336 -0.002349
72529.779422 -0.487488 0.149536 -10.039856 -0.006376 -0.000168 -0.001007
72529.789406 -0.520386 0.149536 -10.051819 -0.004027 -0.000671 -0.002684
72529.799140 -0.511414 0.179443 -10.045837 -0.001007 0.000336 -0.000336
72529.809392 -0.457581 0.203369 -10.045837 -0.002013 0.001678 -0.001678
72529.819133 -0.448608 0.140564 -10.039856 -0.000671 -0.001342 -0.002684
72529.829403 -0.487488 0.107666 -10.054810 -0.003020 0.001007 -0.001678
72529.839136 -0.517395 0.155518 -10.072754 -0.004698 0.002349 -0.001678
72529.849389 -0.523376 0.152527 -10.033875 -0.003691 0.000336 -0.000671
72529.860476 -0.457581 0.140564 -10.042847 -0.001342 0.004027 -0.002684
72529.872974 -0.460571 0.149536 -10.048828 -0.004362 0.001342 -0.004698
72529.879401 -0.481506 0.107666 -10.051819 -0.004362 0.000839 -0.003691
72529.889387 -0.505432 0.116638 -10.066772 -0.003020 0.000336 -0.002181
72529.899120 -0.514404 0.140564 -10.051819 -0.001007 -0.000671 -0.000671
72529.909372 -0.517395 0.101685 -10.009949 -0.003691 -0.000336 -0.003691
72529.919131 -0.481506 0.119629 -10.042847 -0.005704 0.001342 0.000336
72529.929384 -0.457581 0.164490 -10.066772 -0.001007 0.001678 0.002349
72529.939117 -0.460571 0.155518 -10.036865 -0.002684 0.002684 0.000336
72529.949369 -0.472534 0.137573 -10.039856 -0.002013 -0.001678 -0.004698
72529.960456 -0.499451 0.131592 -10.051819 -0.001007 -0.000671 -0.003020
72529.972953 -0.523376 0.137573 -10.039856 -0.004698 0.001678 -0.001007
72529.979383 -0.502441 0.203369 -10.033875 -0.007047 -0.001678 -0.000336
72529.989368 -0.478516 0.191406 -10.018921 -0.002349 -0.001566 0.000671
72529.999100 -0.475525 0.134583 -10.024902 -0.001342 -0.001454 -0.002349
72530.000000 -0.477095 0.134844 -10.028043 -0.001401 -0.001444 -0.002466
72530.009386 -0.493469 0.137573 -10.060791 -0.002013 -0.001342 -0.003691
72530.019111 -0.511414 0.149536 -10.045837 -0.002684 0.002013 -0.003020
72530.029364 -0.496460 0.149536 -10.018921 -0.004362 0.001678 -0.004027
72530.039124 -0.451599 0.179443 -10.039856 -0.006711 0.004362 -0.004362
72530.049378 -0.433655 0.152527 -10.060791 -0.003691 0.002013 -0.002349
72530.060438 -0.457581 0.125610 -10.087708 -0.003020 -0.002013 -0.003020
72530.072961 -0.493469 0.167480 -10.084717 -0.003691 0.001678 -0.002013
72530.079389 -0.514404 0.158508 -10.018921 -0.004362 0.002349 0.000336
72530.089373 -0.508423 0.140564 -10.009949 -0.003356 0.000168 -0.000671
72530.099107 -0.487488 0.188416 -10.063782 -0.000336 -0.002013 -0.004698
72530.109359 -0.478516 0.212341 -10.048828 -0.003691 -0.001678 -0.004027
72530.119091 -0.472534 0.176453 -10.027893 -0.004027 0.001342 0.002684
72530.129345 -0.496460 0.146545 -10.042847 -0.004027 -0.000336 0.001342
72530.139087 -0.520386 0.149536 -10.057800 -0.004698 -0.002013 -0.004698
72530.149358 -0.493469 0.194397 -10.057800 -0.002684 0.000671 -0.004362
72530.160444 -0.448608 0.215332 -10.042847 -0.001342 0.001678 -0.003020
72530.172941 -0.457581 0.158508 -10.030884 -0.001678 -0.000671 -0.003020
72530.179368 -0.490479 0.137573 -10.063782 -0.002349 -0.000336 -0.000671
72530.189332 -0.514404 0.143555 -10.075745 -0.004362 0.000336 0.001678
72530.199087 -0.502441 0.131592 -10.036865 -0.004362 0.001007 -0.003691
72530.209343 -0.460571 0.170471 -10.039856 -0.001007 0.001007 -0.005704
72530.219073 -0.439636 0.179443 -10.057800 -0.003691 0.000671 -0.003020
72530.229350 -0.454590 0.134583 -10.066772 -0.005033 0.002013 -0.002013
72530.239084 -0.487488 0.149536 -10.075745 -0.001678 0.001342 -0.002349
72530.249341 -0.508423 0.152527 -10.042847 -0.005369 -0.000336 -0.001342
72530.260423 -0.493469 0.113647 -10.024902 -0.002013 -0.000336 -0.000671
72530.272921 -0.469543 0.158508 -10.066772 -0.000336 -0.000671 -0.001007
72530.279354 -0.469543 0.206360 -10.063782 -0.006376 -0.000336 0.000671
72530.289338 -0.472534 0.164490 -10.024902 -0.004698 0.000168 -0.000671
72530.299067 -0.472534 0.137573 -10.027893 -0.001342 0.000671 -0.002013
72530.309321 -0.484497 0.134583 -10.033875 -0.003356 0.001007 -0.004362
72530.319079 -0.490479 0.152527 -10.039856 -0.003691 -0.000671 -0.000336
72530.329336 -0.484497 0.179443 -10.042847 -0.001342 -0.000839 -0.001174
72530.339065 -0.472534 0.146545 -10.027893 -0.003020 -0.001007 -0.002013
72530.349318 -0.481506 0.089722 -10.030884 -0.005704 0.002013 -0.004027
72530.360404 -0.517395 0.098694 -10.048828 -0.001678 0.001678 -0.003020
72530.372900 -0.529358 0.125610 -10.027893 -0.002349 0.001342 -0.000671
72530.379330 -0.502441 0.164490 -10.003967 -0.001846 -0.000671 -0.002349
72530.389315 -0.472534 0.167480 -10.027893 -0.001342 -0.002684 -0.004027
72530.399047 -0.460571 0.119629 -10.054810 -0.004698 0.001342 -0.001007
72530.409335 -0.487488 0.137573 -10.075745 -0.005033 0.002013 -0.000336
72530.419059 -0.523376 0.188416 -10.060791 -0.002349 0.001678 -0.002349
72530.429312 -0.532349 0.134583 -9.994995 -0.000671 -0.002349 -0.003356
72530.439045 -0.490479 0.152527 -10.024902 -0.005369 -0.000671 -0.002349
72530.449324 -0.466553 0.212341 -10.087708 -0.006376 0.000671 -0.001678
72530.460410 -0.469543 0.170471 -10.072754 -0.002684 -0.002349 -0.000336
72530.472881 -0.469543 0.152527 -10.045837 -0.003356 0.000671 -0.000336
72530.479310 -0.496460 0.164490 -10.036865 -0.005369 0.002349 -0.000671
72530.489322 -0.505432 0.164490 -10.051819 -0.002349 0.002684 -0.000671
72530.499054 -0.472534 0.200378 -10.072754 -0.002013 0.003020 -0.002349
72530.509307 -0.451599 0.191406 -10.036865 -0.001342 0.000671 -0.005033
72530.519040 -0.475525 0.128601 -10.009949 -0.005033 -0.000336 -0.002684
72530.529292 -0.493469 0.125610 -10.072754 -0.003691 -0.001007 -0.000671
72530.539052 -0.517395 0.155518 -10.081726 -0.003020 -0.002013 -0.000336
72530.549302 -0.514404 0.167480 -10.006958 -0.003356 0.000168 -0.002349
72530.560391 -0.466553 0.176453 -9.997986 -0.001342 0.002349 -0.002684
72530.572889 -0.457581 0.152527 -10.036865 -0.004698 0.000336 -0.001678
72530.579324 -0.478516 0.134583 -10.063782 -0.003356 -0.000336 -0.000671
72530.589302 -0.490479 0.173462 -10.051819 -0.005704 -0.000336 -0.003691
72530.599034 -0.517395 0.170471 -9.997986 -0.006040 0.001678 -0.002349
72530.609289 -0.499451 0.155518 -10.015930 -0.003356 0.000336 -0.001342
72530.619021 -0.472534 0.194397 -10.081726 -0.000671 0.000671 0.001007
72530.629301 -0.466553 0.188416 -10.051819 -0.005369 0.002349 -0.001342
72530.639033 -0.466553 0.152527 -10.006958 -0.007382 0.001678 -0.003356
72530.649287 -0.487488 0.140564 -10.039856 -0.003020 -0.000671 -0.001342
72530.660371 -0.511414 0.116638 -10.075745 -0.001342 0.001678 -0.001678
72530.672869 -0.502441 0.152527 -10.051819 -0.000671 0.003691 -0.002684
72530.679298 -0.472534 0.188416 -10.027893 -0.004362 0.002684 -0.001342
72530.689284 -0.451599 0.152527 -10.051819 -0.004362 -0.003356 -0.000336
72530.699016 -0.472534 0.110657 -10.084717 -0.003020 -0.001342 -0.000671
72530.709269 -0.508423 0.128601 -10.063782 -0.001678 0.000336 -0.000671
72530.719028 -0.523376 0.134583 -10.027893 -0.003020 -0.000336 -0.002349
72530.729282 -0.493469 0.158508 -10.042847 -0.003020 -0.003356 -0.003356
72530.739013 -0.475525 0.170471 -10.054810 -0.005369 0.000671 -0.002013
72530.749266 -0.475525 0.137573 -10.042847 -0.006376 0.004027 -0.001678
72530.760354 -0.505432 0.155518 -10.060791 -0.004027 0.002517 0.001342
72530.772848 -0.544312 0.176453 -10.051819 -0.005033 0.001007 -0.001007
72530.779275 -0.541321 0.131592 -10.021912 -0.003691 0.000671 -0.004027
72530.789265 -0.517395 0.146545 -10.024902 -0.004698 0.000336 -0.002013
72530.798996 -0.490479 0.191406 -10.036865 -0.002013 0.002684 -0.000336
72530.809275 -0.487488 0.170471 -10.018921 -0.001342 0.000336 -0.001678
72530.819008 -0.496460 0.155518 -10.021912 -0.002349 -0.001678 0.000671
72530.829261 -0.511414 0.125610 -10.045837 -0.005704 -0.001342 -0.003691
72530.838992 -0.511414 0.131592 -10.051819 -0.005033 0.003356 -0.001007
72530.849273 -0.475525 0.206360 -10.042847 -0.002349 0.001342 0.000336
72530.860359 -0.457581 0.197388 -10.021912 -0.000671 -0.001678 -0.001678
72530.872831 -0.457581 0.137573 -10.021912 -0.001342 0.000671 -0.001007
72530.879259 -0.481506 0.137573 -10.042847 -0.003356 -0.000336 -0.000671
72530.889271 -0.517395 0.149536 -10.042847 -0.005033 0.000671 -0.002349
72530.899003 -0.487488 0.152527 -10.039856 -0.006711 0.001007 -0.002684
72530.909257 -0.442627 0.191406 -10.027893 -0.005369 0.000839 -0.000671
72530.918989 -0.448608 0.164490 -10.015930 -0.003356 0.000671 -0.002349
72530.929242 -0.478516 0.122620 -10.039856 -0.003020 0.001007 -0.002684
72530.939000 -0.478516 0.170471 -10.075745 0.000336 0.001342 -0.003020
72530.949254 -0.499451 0.170471 -10.015930 -0.006376 0.001007 -0.000671
72530.960339 -0.508423 0.128601 -9.986023 -0.004698 0.000336 -0.003691
72530.972837 -0.484497 0.167480 -10.060791 -0.002013 0.001007 -0.004362
72530.979266 -0.478516 0.173462 -10.084717 -0.003356 -0.000671 -0.000336
72530.989251 -0.472534 0.143555 -10.030884 -0.001678 0.000671 -0.000671
72530.998983 -0.478516 0.152527 -10.015930 -0.004027 0.002349 0.000336
72531.000000 -0.483263 0.150450 -10.019787 -0.004027 0.002266 0.000136
72531.009237 -0.526367 0.131592 -10.054810 -0.004027 0.001510 -0.001678
72531.018969 -0.526367 0.149536 -10.090698 -0.003020 0.000671 -0.005704
72531.029220 -0.493469 0.221313 -10.045837 -0.002684 0.000336 -0.003020
72531.038977 -0.475525 0.167480 -10.024902 -0.005704 -0.001678 0.001007
72531.049232 -0.463562 0.098694 -10.081726 -0.004698 0.001342 -0.000336
72531.060314 -0.499451 0.128601 -10.093689 -0.002013 0.001342 -0.001678
72531.072814 -0.538330 0.146545 -10.030884 -0.001342 0.000336 -0.003356
72531.079243 -0.514404 0.164490 -10.012939 -0.003356 0.000671 -0.002684
72531.089229 -0.463562 0.209351 -10.054810 -0.004027 -0.000336 0.001342
72531.098962 -0.460571 0.143555 -10.060791 -0.004362 -0.000336 0.000336
72531.109214 -0.460571 0.104675 -10.063782 -0.003859 -0.001342 -0.003356
72531.118974 -0.487488 0.176453 -10.060791 -0.003356 -0.001007 -0.001678
72531.129226 -0.505432 0.170471 -10.030884 -0.004027 0.001342 -0.003020
72531.138956 -0.487488 0.143555 -10.021912 -0.001342 0.001007 -0.004362
72531.149211 -0.466553 0.170471 -10.045837 -0.002013 -0.001342 -0.001342
72531.160297 -0.457581 0.152527 -10.051819 -0.006040 -0.001342 -0.001007
72531.172796 -0.457581 0.137573 -10.057800 -0.005033 0.000336 -0.002013
72531.179223 -0.472534 0.152527 -10.045837 -0.004027 0.002013 -0.003691
72531.189209 -0.508423 0.119629 -10.015930 -0.005704 0.001342 -0.003356
72531.198941 -0.496460 0.146545 -10.051819 -0.001678 0.002013 -0.000336
72531.209195 -0.454590 0.215332 -10.063782 -0.000671 0.002684 -0.000336
72531.218954 -0.442627 0.173462 -10.015930 -0.004027 0.000336 -0.002013
72531.229208 -0.469543 0.119629 -10.021912 -0.005704 0.001678 -0.002349
72531.238940 -0.514404 0.149536 -10.069763 -0.003356 0.003020 -0.001342
72531.249219 -0.529358 0.161499 -10.057800 -0.004698 0.003020 -0.003356
72531.260303 -0.493469 0.200378 -10.003967 -0.006711 -0.003020 -0.004027
72531.272802 -0.454590 0.227295 -10.003967 -0.000336 -0.003691 -0.003691
72531.279231 -0.448608 0.161499 -10.063782 -0.000336 -0.004362 -0.000336
72531.289190 -0.463562 0.146545 -10.102661 -0.003356 -0.005033 -0.000336
72531.298947 -0.493469 0.188416 -10.054810 -0.004698 -0.001174 -0.000336
72531.309203 -0.505432 0.149536 -10.006958 -0.002013 0.002684 -0.002013
72531.318934 -0.478516 0.140564 -10.054810 -0.003356 -0.000671 -0.003356
72531.329187 -0.454590 0.188416 -10.093689 -0.003691 0.001342 -0.004027
72531.338946 -0.466553 0.167480 -10.045837 -0.004362 0.003356 -0.002349
72531.349199 -0.460571 0.143555 -10.039856 -0.002684 0.003356 0.001007
72531.360262 -0.475525 0.143555 -10.063782 -0.002684 0.003356 -0.002684
72531.372755 -0.517395 0.104675 -10.060791 -0.005033 0.003356 -0.003691
72531.379187 -0.511414 0.140564 -10.051819 -0.004362 0.000671 -0.001678
72531.389197 -0.466553 0.212341 -10.039856 -0.001678 -0.001678 -0.000671
72531.398929 -0.451599 0.158508 -10.033875 -0.001007 -0.001007 -0.001678
72531.409181 -0.475525 0.098694 -10.054810 -0.003691 -0.001007 -0.002684
72531.418915 -0.508423 0.119629 -10.048828 -0.003691 0.002684 -0.002684
72531.429193 -0.514404 0.137573 -10.018921 -0.001007 0.003020 -0.002013
72531.438927 -0.481506 0.167480 -10.027893 -0.001678 -0.001678 -0.001678
72531.449180 -0.448608 0.188416 -10.045837 -0.002684 -0.001678 -0.001342
72531.460266 -0.460571 0.119629 -10.048828 -0.005369 -0.002013 0.000336
72531.472763 -0.469543 0.092712 -10.063782 -0.006040 -0.002349 -0.003691
72531.479189 -0.481506 0.155518 -10.048828 -0.004362 0.000671 -0.004698
72531.489177 -0.517395 0.149536 -9.992004 -0.004698 0.003691 0.000336
72531.498909 -0.523376 0.137573 -9.997986 0.001342 0.000336 0.002349
72531.509162 -0.481506 0.158508 -10.057800 -0.002013 0.000336 -0.000671
72531.518921 -0.469543 0.116638 -10.063782 -0.002349 -0.001342 -0.001678
72531.529174 -0.454590 0.098694 -10.048828 -0.004362 0.001678 -0.002684
72531.538907 -0.487488 0.137573 -10.021912 -0.006376 0.000336 -0.004027
72531.549186 -0.541321 0.113647 -10.024902 -0.006711 -0.000671 -0.004362
72531.560245 -0.505432 0.134583 -10.075745 -0.004027 -0.001342 -0.004698
72531.572742 -0.454590 0.215332 -10.057800 -0.001342 -0.002013 -0.003020
72531.579173 -0.451599 0.179443 -10.009949 -0.004698 0.001007 -0.001342
72531.589183 -0.472534 0.110657 -10.045837 -0.005033 0.004027 -0.002349
72531.598889 -0.490479 0.137573 -10.099670 -0.003691 0.001678 -0.003356
72531.609169 -0.526367 0.158508 -10.069763 -0.002013 -0.000671 -0.003020
72531.618901 -0.499451 0.179443 -10.033875 -0.001342 -0.000671 -0.002684
72531.629156 -0.436646 0.200378 -10.033875 -0.003356 -0.001007 -0.000336
72531.638888 -0.436646 0.134583 -10.051819 -0.005704 0.001678 -0.001007
72531.649167 -0.469543 0.110657 -10.099670 -0.004362 0.001007 -0.001678
72531.660252 -0.493469 0.170471 -10.081726 -0.000671 0.002013 -0.003691
72531.672724 -0.502441 0.143555 -10.012939 -0.001678 0.001342 -0.002684
72531.679153 -0.490479 0.134583 -10.021912 -0.004362 -0.001007 -0.000336
72531.689165 -0.478516 0.191406 -10.066772 -0.006711 -0.001342 -0.003691
